"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"02/06/2025","AQS","481410055","5","22.5","ug/m3 LC","76","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"02/20/2025","AQS","481410055","5","8.3","ug/m3 LC","46","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"03/02/2025","AQS","481410055","5","28.6","ug/m3 LC","87","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"03/14/2025","AQS","481410055","5","38.7","ug/m3 LC","109","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"03/26/2025","AQS","481410055","5","31.8","ug/m3 LC","93","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"04/07/2025","AQS","481410055","5","11.7","ug/m3 LC","56","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"04/19/2025","AQS","481410055","5","21.8","ug/m3 LC","75","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"05/01/2025","AQS","481410055","5","26.5","ug/m3 LC","83","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"05/14/2025","AQS","481410055","5","78.5","ug/m3 LC","167","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"05/25/2025","AQS","481410055","5","20.2","ug/m3 LC","72","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"06/18/2025","AQS","481410055","5","15","ug/m3 LC","62","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"06/30/2025","AQS","481410055","5","5.9","ug/m3 LC","33","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"07/12/2025","AQS","481410055","5","30.2","ug/m3 LC","90","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"07/24/2025","AQS","481410055","5","14.4","ug/m3 LC","61","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"08/05/2025","AQS","481410055","5","24.1","ug/m3 LC","79","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"08/21/2025","AQS","481410055","5","7.1","ug/m3 LC","39","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"08/29/2025","AQS","481410055","5","6.8","ug/m3 LC","38","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"09/11/2025","AQS","481410055","5","6.2","ug/m3 LC","34","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"09/22/2025","AQS","481410055","5","6.9","ug/m3 LC","38","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"10/10/2025","AQS","481410055","5","6.8","ug/m3 LC","38","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"10/16/2025","AQS","481410055","5","8.6","ug/m3 LC","48","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"10/29/2025","AQS","481410055","5","4.4","ug/m3 LC","24","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"11/09/2025","AQS","481410055","5","7.5","ug/m3 LC","42","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"11/21/2025","AQS","481410055","5","3.9","ug/m3 LC","22","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/03/2025","AQS","481410055","5","15.6","ug/m3 LC","63","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"12/15/2025","AQS","481410055","5","9.7","ug/m3 LC","52","Ascarate Park SE","1","100.0000","88101","PM2.5 - Local Conditions","145","R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC","21340","El Paso, TX","48","Texas","141","El Paso","31.7467475","-106.402788"
"01/01/2025","AQS","481410057","5","33.5","ug/m3 LC","96","Socorro Hueco","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","21340","El Paso, TX","48","Texas","141","El Paso","31.6675492","-106.287972"
"01/02/2025","AQS","481410057","5","14.6","ug/m3 LC","61","Socorro Hueco","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","21340","El Paso, TX","48","Texas","141","El Paso","31.6675492","-106.287972"
"01/03/2025","AQS","481410057","5","19.7","ug/m3 LC","71","Socorro Hueco","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","21340","El Paso, TX","48","Texas","141","El Paso","31.6675492","-106.287972"
"01/04/2025","AQS","481410057","5","31.9","ug/m3 LC","93","Socorro Hueco","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","21340","El Paso, TX","48","Texas","141","El Paso","31.6675492","-106.287972"
"01/05/2025","AQS","481410057","5","6.8","ug/m3 LC","38","Socorro Hueco","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","21340","El Paso, TX","48","Texas","141","El Paso","31.6675492","-106.287972"
"01/06/2025","AQS","481410057","5","7.1","ug/m3 LC","39","Socorro Hueco","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","21340","El Paso, TX","48","Texas","141","El Paso","31.6675492","-106.287972"
"01/07/2025","AQS","481410057","5","26.3","ug/m3 LC","83","Socorro Hueco","1","100.0000","88101","PM2.5 - Local Conditions","638","Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled","21340","El Paso, TX","48","Texas","141","El Paso","31.6675492","-106.287972"
