,City,Date,Daily Mean PM2.5 Concentration,State,Local Site Name,0 filters,10 filters,100 filters,1000 filters
890,ElPaso,03/19/2025,4.1,Texas,Socorro Hueco,4.1,4.068429999999999,3.8654799999999994,3.15249
891,ElPaso,03/20/2025,11.4,Texas,Socorro Hueco,11.4,11.31222,10.74792,8.765460000000001
892,ElPaso,03/21/2025,14.0,Texas,Socorro Hueco,14.0,13.892199999999999,13.1992,10.7646
893,ElPaso,03/22/2025,10.5,Texas,Socorro Hueco,10.5,10.41915,9.8994,8.073450000000001
894,ElPaso,03/23/2025,11.3,Texas,Socorro Hueco,11.3,11.21299,10.653640000000001,8.68857
895,ElPaso,03/24/2025,10.7,Texas,Socorro Hueco,10.7,10.617609999999999,10.087959999999999,8.22723
896,ElPaso,03/25/2025,9.9,Texas,Socorro Hueco,9.9,9.82377,9.33372,7.61211
897,ElPaso,03/26/2025,24.3,Texas,Socorro Hueco,24.3,24.11289,22.91004,18.68427
898,ElPaso,03/27/2025,13.2,Texas,Socorro Hueco,13.2,13.09836,12.444959999999998,10.14948
899,ElPaso,03/28/2025,17.2,Texas,Socorro Hueco,17.2,17.06756,16.21616,13.22508
900,ElPaso,03/29/2025,39.8,Texas,Socorro Hueco,39.8,39.493539999999996,37.523439999999994,30.60222
901,ElPaso,03/30/2025,15.2,Texas,Socorro Hueco,15.2,15.082959999999998,14.330559999999998,11.68728
902,ElPaso,03/31/2025,13.0,Texas,Socorro Hueco,13.0,12.899899999999999,12.2564,9.995700000000001
903,ElPaso,04/01/2025,153.9,Texas,Socorro Hueco,153.9,152.71497,145.09692,118.33371000000001
904,ElPaso,04/02/2025,35.9,Texas,Socorro Hueco,35.9,35.623569999999994,33.84652,27.60351
905,ElPaso,04/03/2025,8.5,Texas,Socorro Hueco,8.5,8.43455,8.0138,6.53565
906,ElPaso,04/04/2025,3.4,Texas,Socorro Hueco,3.4,3.37382,3.20552,2.61426
907,ElPaso,04/05/2025,2.3,Texas,Socorro Hueco,2.3,2.2822899999999997,2.16844,1.76847
908,ElPaso,04/06/2025,4.3,Texas,Socorro Hueco,4.3,4.26689,4.05404,3.30627
909,ElPaso,04/07/2025,5.7,Texas,Socorro Hueco,5.7,5.65611,5.37396,4.3827300000000005
910,ElPaso,04/08/2025,7.5,Texas,Socorro Hueco,7.5,7.44225,7.071,5.76675
911,ElPaso,04/09/2025,9.8,Texas,Socorro Hueco,9.8,9.724540000000001,9.23944,7.535220000000001
912,ElPaso,04/10/2025,7.9,Texas,Socorro Hueco,7.9,7.83917,7.44812,6.0743100000000005
913,ElPaso,04/11/2025,7.6,Texas,Socorro Hueco,7.6,7.541479999999999,7.165279999999999,5.84364
914,ElPaso,04/12/2025,11.6,Texas,Socorro Hueco,11.6,11.510679999999999,10.93648,8.91924
915,ElPaso,04/13/2025,18.5,Texas,Socorro Hueco,18.5,18.35755,17.4418,14.22465
916,ElPaso,04/14/2025,13.6,Texas,Socorro Hueco,13.6,13.49528,12.82208,10.45704
917,ElPaso,04/15/2025,10.7,Texas,Socorro Hueco,10.7,10.617609999999999,10.087959999999999,8.22723
918,ElPaso,04/16/2025,21.6,Texas,Socorro Hueco,21.6,21.43368,20.36448,16.608240000000002
919,ElPaso,04/17/2025,52.8,Texas,Socorro Hueco,52.8,52.39344,49.77983999999999,40.59792
920,ElPaso,04/18/2025,91.0,Texas,Socorro Hueco,91.0,90.2993,85.7948,69.9699
921,ElPaso,04/19/2025,16.9,Texas,Socorro Hueco,16.9,16.769869999999997,15.933319999999998,12.99441
922,ElPaso,04/20/2025,5.0,Texas,Socorro Hueco,5.0,4.9615,4.7139999999999995,3.8445
923,ElPaso,04/21/2025,6.4,Texas,Socorro Hueco,6.4,6.35072,6.03392,4.920960000000001
924,ElPaso,04/22/2025,9.8,Texas,Socorro Hueco,9.8,9.724540000000001,9.23944,7.535220000000001
925,ElPaso,04/23/2025,8.7,Texas,Socorro Hueco,8.7,8.633009999999999,8.202359999999999,6.68943
926,ElPaso,04/24/2025,7.0,Texas,Socorro Hueco,7.0,6.9460999999999995,6.5996,5.3823
927,ElPaso,04/25/2025,9.8,Texas,Socorro Hueco,9.8,9.724540000000001,9.23944,7.535220000000001
928,ElPaso,04/26/2025,14.9,Texas,Socorro Hueco,14.9,14.78527,14.04772,11.456610000000001
929,ElPaso,04/27/2025,125.7,Texas,Socorro Hueco,125.7,124.73210999999999,118.50995999999999,96.65073000000001
930,ElPaso,04/28/2025,20.6,Texas,Socorro Hueco,20.6,20.441380000000002,19.421680000000002,15.839340000000002
931,ElPaso,04/29/2025,13.8,Texas,Socorro Hueco,13.8,13.69374,13.01064,10.61082
932,ElPaso,04/30/2025,8.0,Texas,Socorro Hueco,8.0,7.9384,7.5424,6.1512
933,ElPaso,05/01/2025,7.8,Texas,Socorro Hueco,7.8,7.73994,7.35384,5.99742
934,ElPaso,05/02/2025,15.4,Texas,Socorro Hueco,15.4,15.281419999999999,14.51912,11.84106
935,ElPaso,05/03/2025,5.2,Texas,Socorro Hueco,5.2,5.15996,4.90256,3.9982800000000003
936,ElPaso,05/04/2025,17.2,Texas,Socorro Hueco,17.2,17.06756,16.21616,13.22508
