,City,Date,Daily Mean PM2.5 Concentration,State,Local Site Name,0 filters,10 filters,100 filters,1000 filters
298,Burlington,05/13/2025,4.6,Vermont,PROCTOR MAPLE RESEARCH CTR,4.6,4.564579999999999,4.33688,3.53694
299,Burlington,05/14/2025,5.2,Vermont,PROCTOR MAPLE RESEARCH CTR,5.2,5.15996,4.90256,3.9982800000000003
300,Burlington,05/15/2025,3.9,Vermont,PROCTOR MAPLE RESEARCH CTR,3.9,3.86997,3.67692,2.99871
301,Burlington,05/16/2025,4.3,Vermont,PROCTOR MAPLE RESEARCH CTR,4.3,4.26689,4.05404,3.30627
302,Burlington,05/17/2025,4.3,Vermont,PROCTOR MAPLE RESEARCH CTR,4.3,4.26689,4.05404,3.30627
303,Burlington,05/18/2025,2.0,Vermont,PROCTOR MAPLE RESEARCH CTR,2.0,1.9846,1.8856,1.5378
304,Burlington,05/19/2025,1.1,Vermont,PROCTOR MAPLE RESEARCH CTR,1.1,1.0915300000000001,1.03708,0.8457900000000002
305,Burlington,05/20/2025,3.3,Vermont,PROCTOR MAPLE RESEARCH CTR,3.3,3.27459,3.1112399999999996,2.53737
306,Burlington,05/21/2025,2.6,Vermont,PROCTOR MAPLE RESEARCH CTR,2.6,2.57998,2.45128,1.9991400000000001
307,Burlington,05/22/2025,1.9,Vermont,PROCTOR MAPLE RESEARCH CTR,1.9,1.8853699999999998,1.7913199999999998,1.46091
308,Burlington,05/23/2025,0.9,Vermont,PROCTOR MAPLE RESEARCH CTR,0.9,0.89307,0.8485199999999999,0.69201
309,Burlington,05/24/2025,1.6,Vermont,PROCTOR MAPLE RESEARCH CTR,1.6,1.58768,1.50848,1.2302400000000002
310,Burlington,05/25/2025,3.2,Vermont,PROCTOR MAPLE RESEARCH CTR,3.2,3.17536,3.01696,2.4604800000000004
311,Burlington,05/26/2025,3.3,Vermont,PROCTOR MAPLE RESEARCH CTR,3.3,3.27459,3.1112399999999996,2.53737
312,Burlington,05/27/2025,3.5,Vermont,PROCTOR MAPLE RESEARCH CTR,3.5,3.4730499999999997,3.2998,2.69115
313,Burlington,05/28/2025,4.4,Vermont,PROCTOR MAPLE RESEARCH CTR,4.4,4.3661200000000004,4.14832,3.3831600000000006
